label,filtered_word
0.0,晚上 夜景 漂亮 餐廳 晚餐 有 自費 蔬食 火鍋 沒 肉 量 多少 吃 完
0.0,有 特色 一 個 民宿 裡面 很多 家具 物品 民宿 主人 製作
0.0,房間 乾淨 整潔 老闆娘 待人 親切 棉被 暖和 床 舒服 睡 好 放鬆 地方
0.0,環境 清幽 有 品味 放鬆 身 心靈 地方 民宿 女 主人 手沖 咖啡 讚
0.0,品質 遠遠 超越 六星級 飯店 這 我 往後 南投 旅 住宿 首選 地點
0.0,離 溪頭 森林 教育 園區 近 民宿 乾淨 漂亮 老闆娘 親切
0.0,住宿 簡樸 有 人文 溫度 簡單 自然 地方 老闆 熱心 介紹 木屋 過往 一切
1.0,民宿 老闆娘 親切 有 回到 媽媽 家 感覺 價格 合理 房間 乾淨 值得 大推 民宿
1.0,雅房 一 晚 1200 有 附 早餐 環境 乾淨 有 停車場 老闆 老闆娘 親切
0.0,老闆 服務 棒 人 親切 房 內 環境 舒適 設備 齊全 說 缺點 離 市區 遠
0.0,在 隔壁 走路 到 這 點 無庸置疑 結論 一 間 讓 你 住宿 飯店
0.0,服務 態度 待 加強 今天 booking 訂房 明天 前 付 訂金 8成
0.0,超棒 環境 乾淨 清潔 寵物 友善 旁邊 有 沙灘 看 夜景 星星
1.0,左 奶奶 人 好 住宿 早餐 有 土司 果醬 晚餐 搭伙 80 元
1.0,民宿 乾淨 收費 親民 主人 熱心 狗狗 熱情
0.0,商務 旅行 住宿 棒 櫃臺 接待 人員 服務 態度 棒 房間 設備 良好 早餐 自助餐 食物 豐盛
0.0,有 麵包 起司 冷盤 熟食 飯 粥 麵 包子 饅頭 類 甜點
0.0,飯店 位置 在 花蓮 火車站 前 屬於 文青 商旅 喜歡 此 風格 朋友 考慮 入住
0.0,裝潢 簡單 冷氣 強 房間 舒適 枕頭 棒 服務 人員 親切 看 煙火 首選 這 一 房
0.0,櫃台 人員 樂樂 服務 親切 周到 熱心 環境 舒服 交通 方便 離 景點 近 推薦
0.0,感覺 這 家 民宿 有 提供 輪椅 空間 1樓 有 超大間 廁所 有 如同 大 賣場 大 空間 電梯
0.0,地點 好 市中心 房間 乾淨 四 人 房 置物 空間 夠 東西 放 地 上
0.0,爛死 全 澎湖 飯店 倒光 住 這 家
0.0,地點 好 交通 方便 附近 小吃 餐廳 多 床單 舒服
0.0,管家 親切 室 內 空調 暗 枕頭 跟 床 硬 地點 不錯 停車
0.0,闆娘 人 好 早餐 與 附近 早餐店 合作 美中不足 地方 電視 沒有 第四台
1.0,CP值 高 住宿 靠近 安平區 晚上 安靜
0.0,棒 地方 安靜 放鬆 民宿 老闆娘 親切 有 早餐 超棒
0.0,少女心 民宿 客廳 寬敞 裝潢 可愛 舒適 有 內容 主題 民宿 好友 們 來 此 體驗 住宿
1.0,位置 不錯 離 車站 近 房間 設備 新 空間 大 價格 實惠
0.0,老闆 人 熱情 介紹 當地 有 什麼 地方 去 下 次 來 花蓮 訂 這 間 0^ 大推
1.0,好 蓮蓬頭 水 強 熱水 夠 房價 便宜 適合 追求 平價 人 住宿
0.0,房間 內 煮飯 遊戲組 有 螞蟻 3樓 洗手台 迷你 其餘 不錯
0.0,水 停車 方便 離 夜市 開車 10 鐘 左右 外 送 熊貓 叫 到
0.0,服務 人員 親切 房間 大 廁所 浴缸 滿意 停車 地方 棒
0.0,房 內 按摩椅 有 震動 功能 馬桶 房間 沒有 隔間 拉門 淋浴 時 水 冷 熱
0.0,設備 差 浴室 水 出來 吹風機 電 接觸 不良 今天 早餐 好吃 有 水果
0.0,無聊 自然 放空 放鬆 放假 好 地方 無 肉 早餐 料理 用心 好吃
0.0,有 些 美景 以 照片 分享 到 空間 感受 這裡 美 好  舒適
0.0,值得 造訪 好 地方 溫馨 早餐 時光 享受 柔柔 海風 夜晚 在 蛙鳴 蟲鳴聲 中 入睡
0.0,房間 大 乾凈 早餐 豐富 民宿 視野 佳 晚上 觀 星 好 地方 老闆 親切
1.0,設備 簡 漏 熱水 熱 盥洗 用具 不足 飯店 收費 旅社 品質
0.0,待人 親切 餐點 行 管家 貼心 詢問 客人 吃 飽 衛浴 空間 提升 棒
0.0,房間 乾淨 舒適 老闆 老闆娘 人 超 好 熱情 溫暖 充滿 人情味 一 間 民宿
0.0,舊式(A) 建築 改裝 風格 簡單 舒適 老闆 老闆娘 有 屏東人 熱情 親切 值得 向 大家 推薦
0.0,老闆 熱情 提供 許多 美食 資訊 遊玩 景點 值得 訪
1.0,房間 乾淨 衛生 二樓 有 免費 泡麵 咖啡 汽水 服務 親切 兌換 調酒 棒
0.0,建議 白天 玩完 各 景點 海灘 後 黃昏 進 會館 車子 停 於 懇丁 青年 活動中心 省錢
1.0,CP值 高 住宿 旅 旅店 在 墾丁 大街 上 環境 相當 好 有 提供 泡麵 零食 飲料
0.0,房間 寢具 乾淨 可惜 共用 廁所 不便
0.0,人間 仙境 山嵐 圍繞 老闆 待人 客氣 親切
0.0,乾淨 親切 服務 態度 優
0.0,離 埔里 市區 交流道 不遠 房間 大 床 好 睡 熱水壓 足夠 櫃檯 服務 態度 親切
0.0,浴室 地板 有 水 容易 滑倒 有 小孩 隨行 旅客 注意 浴室 電視 看 暖氣 無 功能
0.0,環境 優雅 生菜 沙拉 飲料 餐點 美味 可口 住宿 週六日 開放 點餐
0.0,老闆 人 好 推薦 很多 在地 景點 住 一樓 六 人 房 房間 棒 舒服
0.0,民宿 乾淨 有 飲水機 老闆 親切 離 墾丁 大街 不遠 方便
0.0,房間 隔音(A) 效果 好 設施 乾淨 下 次 有 機會 造訪
0.0,泡 杯 咖啡 茶 悠閒 看 一下 書籍 雜誌 頂樓 有 兒童 遊戲室 健身室
0.0,地點 位置 不錯 在 北車 附近 走路 到 房間 小 櫃台 服務 親切
1.0,有 簡單 小孩 遊戲區 有 免費 糖果 餅乾 飲料 貼心
1.0,餐點 部分 感受到 用心 製作 料理 份量 菜色 實惠
0.0,食材 新鮮 重 口味 油膩 好吃 竹筍包 好吃 小孩 吵 外帶 冷凍 回家 吃
1.0,無 菜單 料理 老闆 好 豪氣 大方 份量 足夠 打包 自製 樹薯包 回 民宿 當 宵夜
0.0,棒 草皮 浴室 廁所 設備 完善 環境 棒
0.0,舒服 乾淨 漂亮 露營區
0.0,有 浴缸 環境 不錯 孩子 喜歡 早餐 菜 好幾 樣 辣 孩子 吃 辣
0.0,交通 方便 外面 有 第一 飯店 位於 巷弄 內 公園 旁邊
0.0,鬼屋 跟 照片 不符 廁所 衛生
0.0,礁溪 地區 特色 民宿 德國 先生 台灣 老婆人 親切 菜色 衛生 房間 有 特色
0.0,德國 豬腳 印象 建議 住宿 預訂 晚餐 嚐嚐 德裔 主廚 老闆 好 手藝
0.0,適合 放鬆 心情 享受 美食 地方 主人 用心 佈置 個 感受 品質 地方
0.0,房間 棒 在 東海 商圈 裡頭 隔壁 住 女生 熱情 吵 之外 其他 好
0.0,老闆 用心 貼心 準備 水果 零食 飲料 房間數 多 乾淨 下 次 想 回訪 民宿
0.0,老闆 人 親切 熱情 招待 有 機會 去 宜蘭 想 住
0.0,乾淨 舒適 床 大 雙人床 睡 三 人 沒 問題
0.0,房間 乾淨 舒適 隔音(A) 好 服務 人員 態度 專業 餐廳 整體 規劃 良好 早餐 內容 豐富
1.0,1F 迎賓 大廳 桌面 有 導覽 地圖 旁邊 沙發區 有 提供 24H 免費 咖啡
0.0,櫃檯 人員 親切 附近 有 廟東 夜市 美食 很多 騎 腳踏車 棒 飯店
0.0,民宿 老闆娘 熱情 環境 清幽 房間 舒適 小小 貓 互動 良好 小 狗 斑斑 照顧 旅客
0.0,早餐 簡單 南瓜粥 配上 青菜 鹹 饅頭 簡單 美味
0.0,小朋友 愛 民宿 狗狗 貓咪 棒 地方
0.0,舒適 環境 民宿 主人 親切 附 早餐 豐富 好吃
0.0,老闆娘 人 美 心 美 服務 周到
0.0,老闆 老闆娘 親切 熱情 裝潢 溫馨 推薦
0.0,主人 細語 態度 親切 房間 裡 有 電視 冷氣 矮桌 坐椅 衣架 設施 臥鋪 舒適
0.0,有 人情味 老闆 富有 新意 設計感 裝潢 舒服 離 車站 近 滿意
0.0,民宿 位置 靠近 火車站 難 找 進 民宿 覺得 美 有 花牆 適合 打卡
1.0,房子 舊 房間 空間 算 大 滿 平價 當天 入住 3 人 給 三 張 雙人床 棒
0.0,老闆娘 親切 有禮 地點 算 不錯 路 小 條 有 含 停車位 一樓 房間 濕氣 重
1.0,交通 停車 方便 離 夜市 近 巷弄 安靜 價格 實惠 住 10 次
0.0,禁菸房 有 菸味 房間 設備 偏 舊 停車場 位置 很少 需要 留 鑰匙 讓 館方 移車
0.0,停車 方便 夜市 旁邊 覓食 容易 早餐 簡單 電視 頻道 沒有 Good TV
0.0,隔音(A) 爆炸 爛 晚上 11點 聽到 大人 孩子 喧嘩聲
0.0,景觀 美 房間 舒適 寬敞 裝潢 美 服務 佳 早餐 美味 推
1.0,飯店 業者 有 翻新 棒 比 汽車 旅館 便宜 比 台北市 飯店 便宜 空間 大
0.0,夜景 美 氣氛 好 浴室 有 電視 有 特殊 設備
0.0,寢具 家具 有 歷史 早餐 地瓜粥 一 鍋 配 豆腐乳 算 接受
0.0,棒 住宿 體驗 感謝 老闆 招待 金山 地瓜 地瓜葉 空間 超大 大人 小孩 開心 放鬆
0.0,自然 溫馨 適合 全 家 團體 旅游 好 去處 內 有 自然 溫泉 露天 仰望 星空 景觀台
0.0,好 山 好 水 地方 民宿 主人 工作 人員 服務 一級棒 值得 造訪
0.0,請 響導 到 栗松 溫泉 全 台 美 野溪 注意 房間 沒有 wifi
0.0,環境 清淨 設備 齊全 住宿 旅館
1.0,房間 乾淨 廁所 乾淨 高
0.0,環境 乾淨 東西 好 下酒
1.0,隔音(A) 差 有 很多 吵雜聲 便宜
1.0,房間 環境 價位 CP值 地點 交通 方便度 好 適合 想 在 台北 都市 泡湯 住宿 人
0.0,飯店 新 設備 好 工作 人員 態度 親切 服務 好 近 南京 復興站 推薦給 大家
1.0,在 大台北 市區 有 時間 久 房間 棒 溫泉 湯屋 棒 價格 美麗
1.0,房間 大 價格 親民 老闆 親切 飲料 好喝 主動 幫忙 美好 感受
0.0,2 次 入住 乾淨 簡約 地方 交通 方便 老闆 人 好
0.0,透過 家人 介紹 第一 次 入住 二 晚 民宿 老闆 客氣
0.0,鐵捲門 遺失 房客 資料 打電話 來 房間 問 我 覺得 指導 人 負 大 責任
0.0,下樓 逛 夜市 房間 安靜 床 睡 舒服 浴室 有 浴缸 早餐 中西式(A) 多樣 有 牛奶
0.0,飯店 樓下 逢甲 夜市 位置 超棒 自助式(A) 早餐 菜色 多
0.0,櫃檯 人員 服務 好 態度 親切 大廳 冷氣 涼 看到 櫃檯員 吹 電風扇 心疼
0.0,面對 伯朗大道 田園 山嵐 風景 美 房間 隔音 理想 服務 親切
0.0,老闆 熱情 老闆娘 料理 手藝 讚 環境 幽美 有 家 感覺
0.0,房東 媽媽 友善 熱情 準備 豐盛 美味 早餐 有 問題 熱心 回答 介紹
0.0,咖啡 吧台 漂亮 我們 住 樓中樓 棒 外面 陽台 大 景色 棒 推薦
0.0,房務 做 棒 每 個 房間 戶外 有 浴缸 有 現場 DIY 午 茶 服務 雅致 飯店
1.0,服務 品質 好 安排 彩繪 烤 餅乾 付費 活動 小孩 去 無聊 晚餐 合菜 好吃
1.0,對面 金台灣 山莊 中餐廳 不錯 吃 價格 合理 有 桌 菜 適合 親子 家庭 旅遊
0.0,房子 乾淨 舒服 民宿 外面 有 漂亮 風景 老闆 跟 闆娘 服務 棒
0.0,包木屋 舒服 提供 早餐 還好 建議 去 東河 買 包子 吃
0.0,環境 乾淨 舒適 美麗 整潔 花園 無敵 海景 有 熱情 管家 我 住 最 好 民宿
0.0,連續 假期 入住 優質(A) 民宿 親切 女 主人 豐盛 早餐 溫馨 假期
0.0,目前 在 營業
0.0,主題 套房 美女 蘇 小姐 精心 設計 到 台南 來 干淨 舒適
0.0,枕頭 跟 床 軟 超 好 睡 冷氣 吹 涼 從 北下 到 台南 玩 住 環境 品質 重要
0.0,看到 運河 景 晚上 道路聲 隔音(A) 差 環境衛生 OK
0.0,12點半 5點半 中班 裡面 服務 好 每 天 有 小菜 吃 水果  棒
0.0,大 台中 景點 小吃 有 夜市 個 不錯 旅館 大家 推推
0.0,賓館 樓上 有 KTV 隔音(A) 差 噪音 擾 人 房 內 設施 老舊 鏡子 浴缸 破損
0.0,火鍋 不錯 吃 老闆 冷 泡茶 味道 棒 觀景台 看出去 視野 棒
0.0,平日 早餐 有 吐司 夾 果醬 咖啡  房間 隔音(A) 差
0.0,老K 民宿 餐廳 後方 走 五 分鐘 景觀台 景觀 美 值得 散步 走走 來 此
0.0,房間 乾淨 明亮 衛浴 設備 用品 齊備 樓下 櫃檯 有 人 備有 茶包 泡麵 舒服
1.0,地方 不錯 價位 與 一般(A) 旅社 接近 品質 覺得 比 一般(A) 飯店 好 很多 老闆 用心
0.0,環島 經過 颱風 住 3 天 民宿 幫忙 照顧 三 餐 房間 新淨 購物 用餐 方便
0.0,熱情 可愛 老闆 房間 環境 乾淨 舒服 離 夜市 知名 小吃 近 來 宜蘭 住 這 對
0.0,整潔 舒適 有 電梯 有 浴缸 內 桌子 小 門 重 隔音(A) 好 接受
0.0,乾淨 民宿 推薦 愛 乾淨 遊客 前往
0.0,房間 超棒 浴室 超讚 有 機會 來
0.0,喜歡 他們 家 冰箱 適合 帶 小朋友 住 二樓 三樓 有 小朋友 遊戲室
0.0,近 林默娘 公園 安平 老街 德陽 軍艦 適合 家庭 朋友 包 棟
0.0,服務 人員 客氣 浴缸 流出來 水 有些 沙子 房間 有 小 蟑螂 早餐 普通 下 次 住
0.0,一 個 地方 黏黏 上 一 個 客人 吃 東西 滴下來 湯汁 早餐 用 單(A) 點 套餐 不錯 吃
0.0,櫃臺 小姐 服務 態度 差 問 他 剩 幾 人 房 解釋 不清不楚 爛
1.0,老闆 熱心 高 cp值 質感 超棒 房間 有 電梯 民宿 來 台東市 住 這 間 後悔
0.0,空間 乾淨 明亮 老闆娘 親切 借 腳踏車 離 全 家 不到 100 m 早餐 好吃
0.0,主動 告知 房 內 有 遺落 物品 予 旅客 喇叭 我 東西 寄送
0.0,朋友 聚會 玩樂 好 地方 空間 舒適 打麻將 唱歌 烤 肉 怕 吵到 別人
0.0,房間 裡 浴缸 熱水 熱 跟本 沒辦法 泡澡 浪費 美 浴缸
0.0,高雅 寬敞 舒適 自在 沒有 飯店 服務 細心 位置 在 田 間
1.0,服務 好 價格 實惠 4人房 寬敞 明亮 早餐 送 麥當勞 餐卷 近 宜蘭 夜市 方便
0.0,大廳 香氣 怪 浴室 像 陽台 格出來 空間 房間 地板 襪子 踩上去 腳底 黑
0.0,錢 對 一般(A) 遊客 客氣 不得了 幫忙 開門 關門 勒 東西 雙手 奉上 阿學 生 東西 甩 桌 上
1.0,服務 空間 隔音(A) 味道 尚可 早餐 簡便 價錢 合理 地點 好 找 在 夜市 隔壁
0.0,房間 整 晚 廁所 化糞池 屎味 古董 電視機 調 冷氣 30 年 前 旅社
0.0,房客 喧嘩 吵雜 到 深夜 中央 空調 直接 排 煙味 躺 床 全 身 癢 2250 商務 二 人 房 品質
0.0,房間 乾淨 早餐 有 咖啡 醬菜 魯肉 飯 稀飯 青菜 冷氣 浴ok
1.0,飯店 距離 員林 車站 櫃檯 服務 人員 親切 CP值 高 物超所值
1.0,果醬 飲料 有 牛奶 柳橙 跟 咖啡 簡單 早餐 房價 親民 下 次 有 機會 想 入住
1.0,櫃檯 人員 親切 熱情 房間 設備 齊全 CP值 高 床 好 睡 間 入住 汽車 旅館
1.0,空間 價格 公道 服務 人員 有 禮貌 可惜 煙味 重 房客 問題
0.0,下雨天 窗戶 牆壁 滲水 進 房 大部分 硬體 設施 老舊 冷氣 涼
1.0,Cp值 高 民宿 離 車站 近
1.0,新 房子 乾淨 整齊 價格 優惠
0.0,乾淨 舒適 除了 早餐 提供 麵 飯 粥 包子 消夜 提供 24 小時 茶點 咖啡 蛋糕
0.0,好 有 提供 宵夜券 罪惡 擔仔麵 麻辣燙(A) 豆花 涼麵 肉包 水果
0.0,服務 好 洗衣 餐點 不錯 茶包 種類 很多 房間 乾淨 有 免治(A) 馬桶 來 台南 第一 選擇
0.0,位於 澎湖 柔道 國家級 教練 旅遊 累 時 老闆 王 老師 有 在 推拿
0.0,老闆 推銷 包車 貴 把 學生 當 肥 羊 隔音(A) 好 蓮蓬頭 水量 大 小
0.0,老闆 人 好 有 人情味 推薦 當地 美食 人 阿莎力
0.0,離 捷運站 遠 附近 有 全聯 市場 宵夜 方便 環境 整潔 舒適
0.0,晚上 餓 附近 有 便利商店 滷味 鹹酥雞 買 方便
0.0,乾淨 舒適 睡 安心 位於 永和 美食 喜歡 靠近 車站 旅客 考慮 一下
1.0,不錯 cp值 高 房間 乾淨 服務 人員 親切 有 問題 幫忙 下 次 來 台北 在 來
0.0,5 帶 2 大 箱 行李 兩 個 小孩 在 街頭 流浪 臨時 尋覓 住宿 地點
0.0,環境 舒適 乾淨 整潔 有 隔音窗 室 內 隔音(A) 不佳 聽 到 走廊 講話 聲音
0.0,櫃檯 親切 房間 氣氛 好 床 乾淨 舒適 早餐 麥當勞 來
0.0,漂亮 第一 次 棒 房間 室外池 超大(A) 推 ktv 房
0.0,乾淨 無 瑣碎 風格 體驗 不同 建築 形式 房間 簡約 舒適 管家 做 早餐 好吃
0.0,純粹(A) 建築 放鬆 心情 簡單 生活 好 地方
0.0,花蓮 公東 教堂
1.0,房間 乾淨 服務 親切 洗衣 免費 有 停車場 近 捷運站 洗衣 等待 區 咖啡 免費 推薦
0.0,服務 好 裝潢 好 隔音(A) 好 樓下 停車位 有限 wifi 慢 到 爆 中華 訊號 差
1.0,經濟 實惠 旅店 乾淨 舒適 早餐 菜色 適合 台灣人 水果 蔬菜量 足 值得 推薦
0.0,位置 在 馬亨亨 大道 上 離 台東 公園 近 好找 離 市區 算 近 騎車 停車 方便
0.0,四 人 房 床 旁邊 突出 兩 個 木板 腳 容易 撞到 浴室 沒有 漱口杯 自己 拿 馬克杯 麻煩
0.0,裝潢 住 算 舒適 老闆娘 人 和善 早餐 咖啡 好喝 熱水澡 沖 過癮
0.0,距離 恆春 老街 近 走路 5 分鐘 到達 房間 乾淨 重點 有 電梯
1.0,老闆 人 好 客氣 環境 乾淨 平價 下 次 有 機會
0.0,有 貼心 有 桌上鏡 女生 化妝 保養 方便
0.0,阿姨 熱情 照顧 客人 像 回家 一樣 放鬆 推薦
0.0,環境 清悠 房間 乾淨 舒適 老闆 親切 像 自己 家人 值得 推
0.0,第一 次 到 金門 玩 房間 乾淨 隔音(A) 不錯 阿姨 健談 田園 風景 看 舒服 想
0.0,老闆 老闆娘 為人 和善好客 房間 乾淨 舒適 茶園 美 讓 人 放鬆 茶 棒 值得 推薦
0.0,舒服 沒有 多餘(A) 裝飾 環境 像 回 阿公 阿嬤 家 感覺 中式(A) 早餐 豐盛 好吃
1.0,老闆 親切 5 人 住 4 人 房 跟 我們 收錢 ps. 有 可愛 貓咪
0.0,藥膳 湯頭 讚 泰式 椒麻雞 不錯 肉醬 義大利麵 夭壽 難吃 醬 水 甜點 棒
0.0,餐點 不錯 餐廳 內 多 蚊子 服務 人員 拿 電扇 幫忙 服務 態度 好
0.0,景觀 民宿 飲料 不錯 在地人 推薦 熱心 機車 接送
0.0,環境 超好 房間 我 喜歡 早餐 麵包 自製 蔬菜 水果 當地 當 季 超 讚
0.0,床 睡 舒服 窗戶 眺望 出去 美景 老闆 親切 熱心 個 適合 家庭 出遊 民宿 地點
0.0,舒適 空間 溫暖 藝術 氣息 和藹 民宿 主人 推薦 大家 入住
1.0,價格 公道 環島 時 住 四 個 人 便宜 服務 不錯 推薦 背包客 前往
1.0,不錯 地方 在 懇丁 中心 設備 不錯 房間 乾淨 主要(A) 價格 貼心 推
0.0,位置 好 近 墾丁 大街 方便 對面 海邊 走過去 一 分鐘
0.0,貼心 無意 中 發現 那 基督徒 開 店 馬祖 旅 住 最 好 民宿 值得 推薦
0.0,在 市區 中心 棒 乾淨 舒適 老闆娘 親切
0.0,房間 乾凈 服務 好 專業
0.0,房間 乾淨 冷氣 設備 吵 設施 可以 晚餐 早餐 不錯 種類 齊全 有 機會 去
0.0,一 港景房 景色 美 看 到 大港橋 駁二 特區 高雄 音樂 中心
0.0,浴缸 有 健身房 三溫暖 游泳池 有 迎賓 水果 礦泉水 小 瓶 可樂 雪碧
0.0,隱藏 在 住家 裡面 咖啡館 有 落地 玻璃 看 外頭 風景 放鬆 飲料 食物 用心
0.0,店 內 使用 馬克杯 動物 造型 可愛 有 特色 氣氛 悠閒 到 高美 濕地 遊玩 後 坐坐
1.0,裝潢 精美 餐點 精緻 價位 中高(A) 民宿 主人 熱情 用心 推薦 附近 景點 交通 方式
0.0,房間 舒適 床 舒服 推薦 一家人 遊玩 住宿 地點 離 夜市 近
1.0,收 600 元 清潔費 有 合作 停車場 300 元 無限 次 進出 家庭房 客廳 空間 大
0.0,冷氣 略顯 老舊 上 鋪 離 天花板 近 老闆娘 熱情 服務 態度 好 推薦 帶 小朋友 家庭
0.0,無 菜單 料理 吃到 野菜 特色 食材 老闆 自己 醃製 鳳梨 豆腐乳 好吃
1.0,有 停車場 停車 方便 從 小菜 到 料理 自種 自製 烹調 菜色 道道 美味 價格 適中 推薦
0.0,和 奶奶 聚餐 好 地方 餐點 清爽 適合 夏天 吃 最後 甜點 有 特色 炒米粉 好吃
0.0,沒 熱水 電視 爛 早餐 跟 成功嶺 一樣 唯一(A) 優點 房間 大
0.0,別 家 櫃台 小姐 看 人家 態度 怎麼樣 妳 這 種 差勁 態度 客人 想 給 妳 小費
0.0,房間 髒亂 灰塵 多 菸味 冷氣 冷 浴室 毛巾 兩 條 早餐 自助式(A) 沒 菜
1.0,房間 不錯 價格 有 露天 浴缸 感覺 舒服 空間 下 次
0.0,優點 浴室 乾 濕 分離 設計 棒 喜歡 汽泡 水機 旅館 地點
0.0,大廳 感覺 有別於 一般(A) 飯店 呆板 偏向 夜店 風格 活潑 房間 偏 小 隔音(A) 好
0.0,早餐 有 清 粥 小菜 自己 煮 油麵 沙拉 水果 優格
0.0,睡眠 品質 高 床 枕頭 軟硬 適中 民宿 主人 親切 熱情 給 很多 行程 建議 推薦
1.0,老闆 熱心 把 客人 當 家人 一樣 介紹 景點 給 我們 房間 大 乾淨 Cp值 爆表
0.0,離 火車站 近 停車 方便 附近 有 7-11 全家 飲料店 阿亮 雞排 重點 老闆 人 好
1.0,Cp值 高 14樓 辦理 住宿 咖啡 好喝 浴室 明亮 隔音(A) 效果 不佳 床 好 睡
0.0,值得 回訪 服務 好 位置 好 設備 乾淨 歐舒丹 盥洗 用品 台北 街道 夜景
0.0,位在 繁華 商圈 房間 乾淨 整潔 櫃檯 人員 親切 附 早餐 送到 房 棒 商旅 入住
1.0,需求 恐 久侯 地點 便利 步行 至 台北 車站 西門 商圈 算是 經濟 住宿 一 個 選項
0.0,房間 有 獨立 衛浴 設備 空間 超棒
0.0,現場 服務 人員 親切 友善 交誼 大廳 大 太空艙 膠囊房 舒適 超 有 特色
1.0,房間 小 環境 乾淨 價格 親民 習慣 雙人床 小
0.0,老闆 體貼 親切 有 美味 早餐 吃 推薦
1.0,平價 老闆娘 親切 床單 乾淨 身體 癢
0.0,專業型 開飲機 有 小 陽台 曬 一下 衣服 隔天 乾 老闆 親切 優 民宿 推
0.0,房間 舒適 床 好 睡 在 鬧區 摩托車 噪音 少 一 覺 好 眠
0.0,這 家 窩旅 有 提供 一 個 交誼廳 空間 消除 沉默 彼此 打開 心 分享 旅遊 經驗 美食 分享
0.0,廚房 有 提供 餅乾 飲料 買 去 到 全 家 買
0.0,離 車站 客運站 近 有 機會 想 回住
0.0,離 車站 近 房間 大 訂 放 有 人 接洽 主題 民宿 推薦 洽公 背包客 住宿
0.0,4 人 房 空間 超大(A) 床埔 大 整體 乾淨 舒適
1.0,價格 公道 背包客 民宿 老闆 客氣 旁邊 有 機車 代步 工具 租乘
0.0,烤肉區 沙坑 有 山景 一切 棒 老闆 老闆娘 人 親切 5星級
0.0,老闆 親切 晚餐 早餐 豐盛 房間 有 冷暖器 床 舒適 贊
0.0,老闆 親切 住宿 環境 乾淨 俯瞰 三義 地區 適合 小 旅行 住宿 地點
0.0,簡單 舒適 附 高速 電腦 租 車子 靠近 東林 鬧區 方便 舒適
1.0,民宿 豪華 配備 齊全 大廳 寬敞 明亮 設有 理髮 部門 門口 備有 單車 免費 租乘
0.0,住 貨櫃 改成 房屋 一 個 人 尚可 如 二 位 吊 衣服 沒 衣架 沒 熱 開水 用
0.0,像 日本 膠囊 旅館 距離 捷運站 近
0.0,房間 乾淨 整潔 全 家 出遊 住宿 包 棟 方便 車位 找 一下
0.0,不錯 地方 裝潢 美
0.0,去 墾丁 旅遊 時 人數 建議 至 此 處 包 棟
0.0,蚊子 很多 蛋 店家 貼心 準備 電蚊拍 讓 旅客 做做 運動
0.0,環境 乾淨 有 宵夜 早餐 提供 房間 隔音(A) 好 整 晚 聽到 隔壁 音樂 動 動 聲音
0.0,建議 女湯 個人 淋浴 上方 加置 毛巾 置物 架子 卡片 擦乾用 浴巾 怕 濕
0.0,地理 位置 好 交通 方便 環境 乾淨 浴室 水柱 強 有 按摩 效果 服務 人員 服務 好
0.0,好 早餐 有 粥 小菜 咖啡 飲料 土司 多 種 醬
0.0,晚班 小姐 服務 態度 惡劣 價格 說 依 房間 內 髒 灰塵
0.0,靠 火車站 一 面 聲音 大 觀察 火車 車站 生態
0.0,設施 不錯 泡麵 點心 咖啡 茶包 有 吹風機 一般(A) 般 床 軟
0.0,位於 北海岸 風景區 暑假 帶 孩子 出遊 棒 住宿 地點
0.0,夜班 櫃檯 專業 解說 用心 有 耐心 跟 我們 介紹 環境 大 乾淨
0.0,地點 離 花蓮 市中心 有 段 距離 乾淨 設計感 十足 老板 人 好 跟 他 訂 溯溪
1.0,跨年(A) 連假 臨時 找到 民宿 整體 乾淨 新 寵物 友善 水溫 穩定 CP值 高
0.0,大樓 裡 套房 比 預期 落差 室 內 牆壁 塗鴉 海邊 風格 不錯 陽台 高層樓 視野 美
1.0,豪華 四 人 房 一千 初 有 洗衣機 大 冰箱 浴缸 我 泡 物美價廉
0.0,環境 舒適 房間 感覺 溫暖 像 自己 家 一樣 下 次
0.0,距離 羅東 夜市 近 停車 地方 遠 房間 大 舒適 早餐 吃 外面 咖啡廳
0.0,住 舒適 地點 棒 門口 隔音(A) 弱 其他 房客 問題
0.0,附近 紅線 停 機車 擔心 被 拖吊 給 四 顆 星 原因
0.0,房間 沒有 華麗 裝潢 設施 有 暖暖 人情味 整體 住宿 品質 不錯
1.0,洗澡 洗 到 一半 沒 熱水 房間 隔音(A) 差 浴室 沒有 盥洗 備品 房間 沒有 礦泉水 值 糟透
0.0,老闆娘 熱情 早餐 好吃 來 北竿 首推 飯店
0.0,老闆 親切 友善 房間 舒適 漂亮 有 屬於 自己 特色 二樓 有 提供 小 茶點
0.0,早餐 普通 床 感覺 塌陷 建議 換新 床墊
1.0,老闆 親切 有禮 民宿 內部 裝潢 新 乾淨 免費 點心 好吃 謝謝 老闆 招待
0.0,早餐 有 麥當當 選擇 房間 乾淨 寬敞 床 家大版 輕 旅行 好 選擇
0.0,有 一 個 浴缸 全 推給 新進(A) 人員 說 新人 清楚 搞錯 房型 態度 好
0.0,房間 有 很多 螞蟻 洗澡水 冷 熱 服務 好 設備 不行
0.0,全新 設備 全新 環境 有 一 大 片 綠 草地 外加 親切 名宿 女 主人 舒服 放鬆
0.0,房間 狀況 佳 露營 風景 好 離 老街
0.0,有 特色 質感 旅店 房間 大 餐點 優 戶外 樹林 美 幽靜
