hotelName,hotelDetail,comment_tag,summary,summery_description,summery_special_tag,summary_score_tag,summary_reviews
馬祖民宿,20941連江縣南竿鄉200號•+886 921 932 039,"['清潔清潔在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 36 則評論中，獲得 4.5 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.5非常好\xa0|\xa036 則評論']","['Angel YA""房間乾淨舒適。老闆娘熱情解說的很棒。地點離獅子市場很近很方便""', '林春能""熱炒料理CP 值高，必定要品嚐，馬港有名的店。""', 'Jerry Pan""廁所有點擠, 但床很舒服, 裝潢很不錯""']"
幸福風旅民宿,880台灣澎湖縣馬公市五福路3巷32弄30號號•+886 921 406 006,"['清潔清潔在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 31 則評論中，獲得 4.9 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '靠近大眾運輸站 : 房客很喜歡這間飯店，因為這裡鄰近大眾運輸系統', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.9非常好\xa0|\xa031 則評論']","['李鴻佳""房間精緻，住房衛浴網路點心舒服方便，推薦""', 'PinHui Ho""照顧！吃了很多螺，還有魷魚。也聽了很多好玩的故事""', 'Boomz Zed""地理位子非常好，重點是阿姨人超級好，來澎湖一定要來住住看！強力推薦""']"
Yu Guang,"No. 8, Ln, No. 119漁光路安平區台南市台灣 708•+886 6 391 1299",[],在 3 則評論中，獲得 5.0 顆星 (滿分為 5 顆星)。非常好。,,[],"['', '5.0非常好\xa0|\xa03 則評論']",[]
緩慢尋路 新社香草House｜台中薰衣草森林住宿｜包棟｜台中包棟,3 星級飯店42647台灣台中市新社區中興街20號•+886 971 566 188,"['設施設施在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '大自然大自然在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '設施設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', '娛樂娛樂在 7 則 Google 評論中有提到43% 的評論持中立評價 ', '清潔清潔在 7 則 Google 評論中有提到86% 的評論持正面評價 ', '家庭料理家庭料理在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到33% 的評論持中立評價 ', '夜生活夜生活在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '餐飲餐飲在 6 則 Google 評論中有提到67% 的評論持正面評價 ', '設施設施在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '大自然大自然在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '設施設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', '娛樂娛樂在 7 則 Google 評論中有提到43% 的評論持中立評價 ', '清潔清潔在 7 則 Google 評論中有提到86% 的評論持正面評價 ', '家庭料理家庭料理在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到33% 的評論持中立評價 ', '夜生活夜生活在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '餐飲餐飲在 6 則 Google 評論中有提到67% 的評論持正面評價 ']",在 152 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費停車場 : 在附近類似的飯店中，有 100% 提供免費停車', '早餐美味 : 房客喜歡這間飯店的早餐', '奢華風格 : 房客喜歡這間飯店的奢華氛圍', '服務親切 : 房客喜歡這間飯店的服務']","['', '4.6非常好\xa0|\xa0152 則評論']","['Ricky R""準備餐籃讓你去園區裡隨便選個地方野餐。裡面處處是美景，到哪都好拍照。""', '江蜜""看螢火蟲季節去的，房間很乾淨沒電視。外面院子就能看到螢火蟲。開心""', 'Tom My""管家非常貼心到停車場幫忙我們拿行李，帶著小孩東西很多，行李很重，謝謝你們""']"
海海surf,261台灣宜蘭縣頭城鎮濱海路二段332巷•+886 3 977 2656,"['大自然大自然在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '大自然大自然在 5 則 Google 評論中有提到60% 的評論持正面評價 ']",在 25 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,[],"['', '4.7非常好\xa0|\xa025 則評論']","['yuju prebble huang""早上可以點一杯現沖的咖啡在沙灘喝~真是慢活。""', 'Irene Shen""這裡的人都很友善，氣氛也很不錯！喜歡看海景的人不要錯過～""', '呂致毅""專業又細心 覺得應該一去再去""']"
家住海邊B&B,927台灣屏東縣林邊鄉水利村海堤55號•+886 989 613 936,[],在 22 則評論中，獲得 4.4 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.4很好\xa0|\xa022 則評論']","['吳仁豪""親切，服務好，好聊的老闆夫婦，會推薦很多景點和避開車潮的路線。""', '林佳韻""很舒服適合放空，重點是房東夫妻熱情又貼心，還送兩個小朋友小禮物，超開心的！！""', '靜慧李""非常好的住宿經驗，面海房很棒""']"
Hualien Elephant B&B,"No, No. 88國光北路瑞穗鄉花蓮縣台灣 978•+886 905 235 405",[],在 1 則評論中，獲得 5.0 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '5.0非常好\xa0|\xa01 則評論']",[]
新家大飯店,400台灣台中市中區光復路45號•+886 4 2226 2125,[],在 54 則評論中，獲得 3.7 顆星 (滿分為 5 顆星)。良好。,,"['靠近大眾運輸站 : 房客很喜歡這間飯店，因為這裡鄰近大眾運輸系統', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '3.7良好\xa0|\xa054 則評論']","['小夏""離車站近又平價，但洗澡水超燙，沒辦法改回冷水。""', '黎顯祥""這裡住一晚價錢便宜，環境不錯。放下行李就到附近商店消費、打卡、拍照！""', '妞妞""幹 現在的人是怎樣，講話都大小聲的是不是 開旅館的人很囂張是不是啦！""']"
西門享樂文旅康定館,3 星級飯店108台灣台北市萬華區康定路32號•+886 2 2361 5868,"['服務服務在 117 則 Google 評論中有提到87% 的評論持正面評價 ', '餐飲餐飲在 25 則 Google 評論中有提到92% 的評論持正面評價 ', '清潔清潔在 73 則 Google 評論中有提到75% 的評論持正面評價 ', '地點地點在 40 則 Google 評論中有提到75% 的評論持正面評價 ', '酒吧酒吧在 11 則 Google 評論中有提到91% 的評論持正面評價 ', '娛樂娛樂在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '設施設施在 69 則 Google 評論中有提到68% 的評論持正面評價 ', '浴室浴室在 31 則 Google 評論中有提到52% 的評論持正面評價 ', '早餐早餐在 15 則 Google 評論中有提到73% 的評論持正面評價 ', '住宿住宿在 28 則 Google 評論中有提到50% 的評論持正面評價 ', '商務設施商務設施在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '大眾運輸大眾運輸在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '餐廳餐廳在 7 則 Google 評論中有提到71% 的評論持正面評價 ', '設施設施在 15 則 Google 評論中有提到53% 的評論持正面評價 ', '氣氛氣氛在 11 則 Google 評論中有提到73% 的評論持正面評價 ', '服務服務在 117 則 Google 評論中有提到87% 的評論持正面評價 ', '餐飲餐飲在 25 則 Google 評論中有提到92% 的評論持正面評價 ', '清潔清潔在 73 則 Google 評論中有提到75% 的評論持正面評價 ', '地點地點在 40 則 Google 評論中有提到75% 的評論持正面評價 ', '酒吧酒吧在 11 則 Google 評論中有提到91% 的評論持正面評價 ', '娛樂娛樂在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '設施設施在 69 則 Google 評論中有提到68% 的評論持正面評價 ', '浴室浴室在 31 則 Google 評論中有提到52% 的評論持正面評價 ', '早餐早餐在 15 則 Google 評論中有提到73% 的評論持正面評價 ', '住宿住宿在 28 則 Google 評論中有提到50% 的評論持正面評價 ', '商務設施商務設施在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '大眾運輸大眾運輸在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '餐廳餐廳在 7 則 Google 評論中有提到71% 的評論持正面評價 ', '設施設施在 15 則 Google 評論中有提到53% 的評論持正面評價 ', '氣氛氣氛在 11 則 Google 評論中有提到73% 的評論持正面評價 ']",在 392 則評論中，獲得 4.2 顆星 (滿分為 5 顆星)。很好。,,"['免費 Wi-Fi : 在附近類似的飯店中，有 85% 免費提供 Wi-Fi', '免費早餐 : 在附近類似的飯店中，只有 23% 免費提供早餐', '優質房型 : 房客喜歡這間飯店的客房', '地點絕佳 : 房客喜歡這間飯店的地點', '服務親切 : 房客喜歡這間飯店的服務']","['', '4.2很好\xa0|\xa0392 則評論']","['唐秀英""這次住宿隔天早餐吃到超優質的火腿雞蛋三明治。離西門町近價錢便宜。值得推薦讚!""', 'Melissa Hsu""位置太棒了，逛街，看古蹟，好吃的小吃通通有！員工服務一級棒！""', '水芹""房間很乾淨 一樓有飲料餅乾 24小時都可免費拿取....但隔音真的不好""']"
小巴與小布b&b,"555 號 南投 縣 鄉 中山 路 124 號, No. 124中山路魚池鄉南投縣台灣 555",[],在 10 則評論中，獲得 3.9 顆星 (滿分為 5 顆星)。良好。,,[],"['', '3.9良好\xa0|\xa010 則評論']","['Kevine Liao""還不錯的民宿，地點好；不過房間隔音不好，馬桶有漏水現象""', '蔡福銘""房間內很乾淨，但就是有一股不好聞的味道，及樓下的海鮮餐廳炒菜味直衝樓梯間""']"
紫禁城精品汽車旅館,3 星級飯店40867台灣台中市南屯區大墩六街488號•+886 4 2386 9999,"['健康與保健健康與保健在 17 則 Google 評論中有提到76% 的評論持正面評價 ', '夜生活夜生活在 29 則 Google 評論中有提到48% 的評論持正面評價 ', '浴室浴室在 72 則 Google 評論中有提到47% 的評論持正面評價 ', '娛樂娛樂在 23 則 Google 評論中有提到48% 的評論持負面評價 ', '住宿住宿在 75 則 Google 評論中有提到51% 的評論持負面評價 ', '設施設施在 129 則 Google 評論中有提到71% 的評論持正面評價 ', '美容/按摩服務美容/按摩服務在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '服務服務在 83 則 Google 評論中有提到52% 的評論持正面評價 ', '商務設施商務設施在 20 則 Google 評論中有提到60% 的評論持正面評價 ', '早餐早餐在 24 則 Google 評論中有提到54% 的評論持正面評價 ', '清潔清潔在 65 則 Google 評論中有提到60% 的評論持正面評價 ', '安全安全在 6 則 Google 評論中有提到83% 的評論持負面評價 ', '設施設施在 24 則 Google 評論中有提到58% 的評論持負面評價 ', '廚房廚房在 8 則 Google 評論中有提到38% 的評論持正面評價 ', '家庭料理家庭料理在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 16 則 Google 評論中有提到88% 的評論持正面評價 ', '無障礙設施無障礙設施在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '酒吧酒吧在 6 則 Google 評論中有提到50% 的評論持負面評價 ', '空調空調在 8 則 Google 評論中有提到75% 的評論持負面評價 ', '停車場停車場在 11 則 Google 評論中有提到36% 的評論持中立評價 ', '餐廳餐廳在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '餐飲餐飲在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '地點地點在 7 則 Google 評論中有提到57% 的評論持正面評價 ', '健康與保健健康與保健在 17 則 Google 評論中有提到76% 的評論持正面評價 ', '夜生活夜生活在 29 則 Google 評論中有提到48% 的評論持正面評價 ', '浴室浴室在 72 則 Google 評論中有提到47% 的評論持正面評價 ', '娛樂娛樂在 23 則 Google 評論中有提到48% 的評論持負面評價 ', '住宿住宿在 75 則 Google 評論中有提到51% 的評論持負面評價 ', '設施設施在 129 則 Google 評論中有提到71% 的評論持正面評價 ', '美容/按摩服務美容/按摩服務在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '服務服務在 83 則 Google 評論中有提到52% 的評論持正面評價 ', '商務設施商務設施在 20 則 Google 評論中有提到60% 的評論持正面評價 ', '早餐早餐在 24 則 Google 評論中有提到54% 的評論持正面評價 ', '清潔清潔在 65 則 Google 評論中有提到60% 的評論持正面評價 ', '安全安全在 6 則 Google 評論中有提到83% 的評論持負面評價 ', '設施設施在 24 則 Google 評論中有提到58% 的評論持負面評價 ', '廚房廚房在 8 則 Google 評論中有提到38% 的評論持正面評價 ', '家庭料理家庭料理在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 16 則 Google 評論中有提到88% 的評論持正面評價 ', '無障礙設施無障礙設施在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '酒吧酒吧在 6 則 Google 評論中有提到50% 的評論持負面評價 ', '空調空調在 8 則 Google 評論中有提到75% 的評論持負面評價 ', '停車場停車場在 11 則 Google 評論中有提到36% 的評論持中立評價 ', '餐廳餐廳在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '餐飲餐飲在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '地點地點在 7 則 Google 評論中有提到57% 的評論持正面評價 ']",在 926 則評論中，獲得 4.0 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.0很好\xa0|\xa0926 則評論']","['Angela Liu""房間偏暗 沒有像官網照片一樣那麼大 但睡得很舒服 早餐是麥當勞或kfc""', '江傑森""裝潢氣氛真的都很棒，床跟浴缸都又大又舒服，彷彿來到紫禁城，休息的好去處！""', '詹威力""櫃檯態度欠佳，在房間也會聽到房務人員隔音，收費部分有自己一套標準，不划算""']"
台東金崙雜貨店兒子民宿,963台灣台東縣太麻里鄉4鄰151號金崙路•+886 953 332 582,"['寵物寵物在 12 則 Google 評論中有提到100% 的評論持正面評價 ', '餐廳餐廳在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '大眾運輸大眾運輸在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '大自然大自然在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '家庭料理家庭料理在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 7 則 Google 評論中有提到71% 的評論持正面評價 ', '早餐早餐在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 19 則 Google 評論中有提到89% 的評論持正面評價 ', '氣氛氣氛在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '浴室浴室在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '清潔清潔在 12 則 Google 評論中有提到100% 的評論持正面評價 ', '寵物寵物在 12 則 Google 評論中有提到100% 的評論持正面評價 ', '餐廳餐廳在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '大眾運輸大眾運輸在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '大自然大自然在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '家庭料理家庭料理在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 7 則 Google 評論中有提到71% 的評論持正面評價 ', '早餐早餐在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 19 則 Google 評論中有提到89% 的評論持正面評價 ', '氣氛氣氛在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '浴室浴室在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '清潔清潔在 12 則 Google 評論中有提到100% 的評論持正面評價 ']",在 136 則評論中，獲得 4.8 顆星 (滿分為 5 顆星)。非常好。,,"['評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費停車場 : 在附近類似的飯店中，有 61% 提供免費停車']","['', '4.8非常好\xa0|\xa0136 則評論']","['Ma Anna""房間乾淨，早餐好吃 老闆娘熱心介紹附近景點， 屋頂視野無敵讚！離海灘很近。""', 'Ting Chao""很可愛的老闆一家及貝斯住宿環境超優～蓮蓬頭不輸五星飯店😅推薦給想來泡湯的你，妳們', '劉任瑜""優質民宿，鄰近--温泉美湯，多良火車站，金崙創意市集，讚!""']"
Nora Hostel,3 星級飯店802台灣高雄市苓雅區中華四路29號No,[],在 2 則評論中，獲得 4.0 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.0很好\xa0|\xa02 則評論']",[]
全德民宿,929台灣屏東縣琉球鄉復興路32號•+886 8 861 3861,[],在 75 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.7非常好\xa0|\xa075 則評論']","['桓浣幻""有雙人房與四人房，房間很大、很乾淨，離熱鬧的地方很近，又很安靜。""', '李李振民""老闆把客人當家人照顧 來小琉球一定要來住呀~""', '蒲英英""老闆人超Nice,無論訂房，還是什麼問題都細細解說！""']"
統一大飯店,3 星級飯店600台灣嘉義市西區中正路720號•+886 5 225 2685,"['空調空調在 10 則 Google 評論中有提到60% 的評論持負面評價 ', 'Wi-FiWi-Fi在 5 則 Google 評論中有提到60% 的評論持負面評價 ', '大眾運輸大眾運輸在 7 則 Google 評論中有提到43% 的評論持中立評價 ', '設施設施在 16 則 Google 評論中有提到69% 的評論持負面評價 ', '浴室浴室在 10 則 Google 評論中有提到60% 的評論持負面評價 ', '住宿住宿在 14 則 Google 評論中有提到79% 的評論持負面評價 ', '地點地點在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '服務服務在 12 則 Google 評論中有提到58% 的評論持正面評價 ', '設施設施在 15 則 Google 評論中有提到40% 的評論持負面評價 ', '清潔清潔在 10 則 Google 評論中有提到50% 的評論持負面評價 ', '空調空調在 10 則 Google 評論中有提到60% 的評論持負面評價 ', 'Wi-FiWi-Fi在 5 則 Google 評論中有提到60% 的評論持負面評價 ', '大眾運輸大眾運輸在 7 則 Google 評論中有提到43% 的評論持中立評價 ', '設施設施在 16 則 Google 評論中有提到69% 的評論持負面評價 ', '浴室浴室在 10 則 Google 評論中有提到60% 的評論持負面評價 ', '住宿住宿在 14 則 Google 評論中有提到79% 的評論持負面評價 ', '地點地點在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '服務服務在 12 則 Google 評論中有提到58% 的評論持正面評價 ', '設施設施在 15 則 Google 評論中有提到40% 的評論持負面評價 ', '清潔清潔在 10 則 Google 評論中有提到50% 的評論持負面評價 ']",在 161 則評論中，獲得 2.9 顆星 (滿分為 5 顆星)。一般。,,[],"['', '2.9一般\xa0|\xa0161 則評論']","['Charles Tan""近嘉義火車站，交通方便，到文化路夜市走路就可以到，設備較舊，價錢可以算經濟一點。""', 'Kwing Wing Chan""房間寬闊，服務親切友善，交通便利，價錢公道 @NT450左右""', '李胤銓""付帳後如果你不接受這樣的房型，將會看到老闆態度是低級到不行的人。""']"
親水棧民宿,3 星級飯店269台灣宜蘭縣冬山鄉武淵三路128號•+886 3 950 0207,"['清潔清潔在 17 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 18 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '設施設施在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '餐廳餐廳在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '浴室浴室在 6 則 Google 評論中有提到50% 的評論持中立評價 ', '停車場停車場在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 17 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 18 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '設施設施在 12 則 Google 評論中有提到92% 的評論持正面評價 ', '餐廳餐廳在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '浴室浴室在 6 則 Google 評論中有提到50% 的評論持中立評價 ', '停車場停車場在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 78 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費停車場 : 在附近類似的飯店中，有 31% 提供免費停車', '鄰近冬山河親水公園 : 房客喜歡這間飯店，因為這裡鄰近冬山河親水公園', '睡得很安穩 : 房客表示他們在這間飯店睡得很好']","['', '4.6非常好\xa0|\xa078 則評論']","['Julia Chang""房間乾淨舒適 環境清悠 服務適切 早餐ok 冬山河親水公園對面超方便""', '陳素美""老闆和老闆娘很親切環境很優、 還有主人彈奏的古典音樂相伴、 超棒的⋯⋯""', 'Jennifer Yuen"", 老闆親切招待, 9人休旅車亦停車方便。價格算相宜, 性價比高。""']"
Home Hotel Da-An 大安,4 星級飯店106台灣台北市大安區復興南路一段219-2號•+886 2 8773 9000,"['地點地點在 150 則 Google 評論中有提到85% 的評論持正面評價 ', '設施設施在 225 則 Google 評論中有提到89% 的評論持正面評價 ', '服務服務在 137 則 Google 評論中有提到77% 的評論持正面評價 ', '安全安全在 18 則 Google 評論中有提到78% 的評論持正面評價 ', '大眾運輸大眾運輸在 52 則 Google 評論中有提到79% 的評論持正面評價 ', '早餐早餐在 46 則 Google 評論中有提到59% 的評論持正面評價 ', '氣氛氣氛在 58 則 Google 評論中有提到98% 的評論持正面評價 ', '設施設施在 63 則 Google 評論中有提到75% 的評論持正面評價 ', '餐飲餐飲在 38 則 Google 評論中有提到61% 的評論持正面評價 ', '浴室浴室在 67 則 Google 評論中有提到67% 的評論持正面評價 ', '餐廳餐廳在 27 則 Google 評論中有提到56% 的評論持正面評價 ', '清潔清潔在 114 則 Google 評論中有提到93% 的評論持正面評價 ', '酒吧酒吧在 16 則 Google 評論中有提到75% 的評論持正面評價 ', '住宿住宿在 52 則 Google 評論中有提到44% 的評論持負面評價 ', '商務設施商務設施在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '健身健身在 6 則 Google 評論中有提到67% 的評論持正面評價 ', 'Wi-FiWi-Fi在 8 則 Google 評論中有提到50% 的評論持負面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', '家庭料理家庭料理在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '空調空調在 7 則 Google 評論中有提到57% 的評論持正面評價 ', '地點地點在 150 則 Google 評論中有提到85% 的評論持正面評價 ', '設施設施在 225 則 Google 評論中有提到89% 的評論持正面評價 ', '服務服務在 137 則 Google 評論中有提到77% 的評論持正面評價 ', '安全安全在 18 則 Google 評論中有提到78% 的評論持正面評價 ', '大眾運輸大眾運輸在 52 則 Google 評論中有提到79% 的評論持正面評價 ', '早餐早餐在 46 則 Google 評論中有提到59% 的評論持正面評價 ', '氣氛氣氛在 58 則 Google 評論中有提到98% 的評論持正面評價 ', '設施設施在 63 則 Google 評論中有提到75% 的評論持正面評價 ', '餐飲餐飲在 38 則 Google 評論中有提到61% 的評論持正面評價 ', '浴室浴室在 67 則 Google 評論中有提到67% 的評論持正面評價 ', '餐廳餐廳在 27 則 Google 評論中有提到56% 的評論持正面評價 ', '清潔清潔在 114 則 Google 評論中有提到93% 的評論持正面評價 ', '酒吧酒吧在 16 則 Google 評論中有提到75% 的評論持正面評價 ', '住宿住宿在 52 則 Google 評論中有提到44% 的評論持負面評價 ', '商務設施商務設施在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '健身健身在 6 則 Google 評論中有提到67% 的評論持正面評價 ', 'Wi-FiWi-Fi在 8 則 Google 評論中有提到50% 的評論持負面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', '家庭料理家庭料理在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '空調空調在 7 則 Google 評論中有提到57% 的評論持正面評價 ']","在 1,045 則評論中，獲得 4.4 顆星 (滿分為 5 顆星)。很好。",,"['免費停車場 : 在附近類似的飯店中，有 38% 提供免費停車', '免費 Wi-Fi : 在附近類似的飯店中，有 95% 免費提供 Wi-Fi', '健身中心 : 在附近類似的飯店中，有 33% 設有健身房', '免費早餐 : 在附近類似的飯店中，只有 19% 免費提供早餐', '優質房型 : 房客喜歡這間飯店的客房', '地點絕佳 : 房客喜歡這間飯店的地點', '酒吧 : 在附近類似的飯店中，只有 14% 設有酒吧', '奢華風格 : 房客喜歡這間飯店的奢華氛圍', '服務親切 : 房客喜歡這間飯店的服務']","['', '4.4很好\xa0|\xa01,045 則評論']","['Charlene Hsu""房間住起來很舒適，早餐很好吃，飯店距離東區商圈不遠，交通方便。""', '徐千惠""非常安靜及服務態度好的商務飯店， 位置為於市中心交通便利有提供早，中晚餐""', 'Agnes Hsu""CP值超高 位置極棒 非常舒服的床 文藝的佈置 溫暖的服務""']"
ONE TAITUNG民宿,95344台灣台東縣延平鄉桃源村11鄰昇平路192-8號•+886 920 752 256,"['清潔清潔在 18 則 Google 評論中有提到94% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到88% 的評論持正面評價 ', '大自然大自然在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到89% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 7 則 Google 評論中有提到86% 的評論持正面評價 ', '清潔清潔在 18 則 Google 評論中有提到94% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到88% 的評論持正面評價 ', '大自然大自然在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到89% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 7 則 Google 評論中有提到86% 的評論持正面評價 ']",在 74 則評論中，獲得 4.9 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '免費停車場 : 在附近類似的飯店中，有 38% 提供免費停車']","['', '4.9非常好\xa0|\xa074 則評論']","['王翠屏""房間很漂亮舒適 風景也很美 自助早餐也很好吃""', 'fan lee""老闆待人親切，屋頂有非常好的烤肉空間，運氣好的話可以賞流星""', '黃蝦米""頂樓還有可供賞月觀星的地方，可惜氣候不佳，此次無法欣賞，盼望之後有機會再來～""']"
